,stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,utm_x,utm_y,inside_munich
569109,St.-Johann-Straße,,6161,48.191776,11.466429,1.0,,683295.3611574179,5340557.214210474,True
569110,St.-Johann-Straße,6161.0,136724,48.191753,11.466348,,,683289.4240320383,5340554.464779411,True
569111,St.-Johann-Straße,6161.0,362958,48.191795,11.466483,,,683299.3061540491,5340559.454674802,True
569120,St.-Martin-Straße,,61443,48.11856,11.595777,1.0,,693182.1020342007,5332736.958844833,True
569121,St.-Martin-Straße Ost,,535959,48.119186,11.60035,1.0,,693520.0547527338,5332818.026626136,True
569122,St.-Martin-Straße Ost,535959.0,377594,48.119167,11.600529,,,693533.4464886278,5332816.365472105,True
569123,St.-Martin-Straße Ost,535959.0,563593,48.11924,11.600179,,,693507.1268295397,5332823.59769363,True
569124,"St.-Martin-Straße, München",61443.0,133355,48.118774,11.596478,,,693233.4647911488,5332762.50295182,True
569125,"St.-Martin-Straße, München",61443.0,672055,48.118645,11.596554,,,693239.6044576508,5332748.357381848,True
569127,St.-Martins-Platz,,3640,48.11723,11.588402,1.0,,692638.2574103208,5332570.649628159,True
569129,St.-Martins-Platz,3640.0,27377,48.117184,11.588393,,,692637.7597101978,5332565.514834513,True
569130,St.-Martins-Platz,3640.0,417954,48.117104,11.58842,,,692640.0682457149,5332556.69158991,True
569131,St.-Martins-Platz,3640.0,457025,48.117268,11.588411,,,692638.7850334154,5332574.895334714,True
569141,St.-Quirin-Platz,,658852,48.104366,11.58144,1.0,,692168.141645329,5331123.583576178,True
569142,St.-Quirin-Platz,658852.0,110854,48.104694,11.581206,,,692149.5001998437,5331159.451583949,True
569143,St.-Quirin-Platz,658852.0,272828,48.10377,11.582024,,,692213.836132502,5331058.805711561,True
569144,St.-Quirin-Platz,658852.0,434,48.10465,11.581108,,,692142.3695244842,5331154.316824997,True
569145,St.-Quirin-Platz,658852.0,53887,48.10413,11.581575,,,692179.0708667133,5331097.692786277,True
569146,St.-Veit-Straße,,243821,48.122112,11.642229,1.0,,696625.3123176245,5333249.437011893,True
569147,St.-Veit-Straße,243821.0,619546,48.12199,11.64204,,,696611.7145324034,5333235.3952669045,True
569148,St.-Veit-Straße,243821.0,76055,48.12198,11.642238,,,696626.486083115,5333234.790142994,True
569149,St.-Veit-Straße,243821.0,80689,48.12225,11.642256,,,696626.7944222266,5333264.842739215,True
569632,Stadelheimer Straße,,231166,48.099926,11.586147,1.0,,692535.1051350771,5330641.910335639,True
569633,Stadelheimer Straße,231166.0,395120,48.0999,11.586471,,,692559.3218878916,5330639.831729501,True
569634,Stadelheimer Straße,231166.0,570829,48.099983,11.585788,,,692508.1670876057,5330647.346666609,True
570475,Stadtwerke München,,138344,48.171272,11.530586,1.0,,688137.977177326,5338433.515118749,True
570476,Stadtwerke München,138344.0,553284,48.171272,11.530586,,1,688137.977177326,5338433.515118749,True
570558,Staffelseestraße,,477729,48.091747,11.506125,1.0,,686607.6010479046,5329535.758312196,True
570559,Staffelseestraße,477729.0,149234,48.091465,11.505865,,,686589.2633509203,5329503.787356576,True
570560,Staffelseestraße,477729.0,466035,48.091934,11.506323,,,686621.666242047,5329557.021009545,True
570660,Stahlgruberring,,686983,48.13441,11.663824,1.0,,698184.8597848457,5334671.619566969,True
570661,Stahlgruberring,686983.0,459535,48.13456,11.663438,,,698155.5666385057,5334687.294998376,True
570662,Stahlgruberring,686983.0,463810,48.134212,11.663923,,,698192.9871368096,5334649.869939428,True
571152,Stanigplatz,,291111,48.216503,11.553242,1.0,,689655.1410152643,5343516.086801672,True
571153,Stanigplatz,291111.0,521540,48.21686,11.553332,,,689660.5064142421,5343555.98526605,True
571154,Stanigplatz,291111.0,588042,48.216827,11.55352,,,689674.5919146603,5343552.782055748,True
571608,Staudingerstraße,,614627,48.109253,11.639345,1.0,,696459.7576244818,5331812.977275355,True
571609,Staudingerstraße,614627.0,318980,48.10924,11.638905,,,696427.058269588,5331810.408790149,True
571610,Staudingerstraße,614627.0,368016,48.10964,11.639399,,,696462.300856233,5331856.12455756,True
571611,Staudingerstraße,614627.0,671058,48.10904,11.639795,,,696494.0633074541,5331790.454919943,True
571748,Staufener Straße,,4119,48.15775,11.430343,1.0,,680733.373086348,5336690.15742152,True
571749,Staufener Straße,4119.0,327909,48.157684,11.430128,,,680717.6174888243,5336682.316820368,True
571750,Staufener Straße,4119.0,563737,48.1578,11.430101,,,680715.2021556642,5336695.1453511445,True
572411,Stegener Weg,,480965,48.125885,11.508245,1.0,,686641.7280049984,5333334.880356474,True
572412,Stegener Weg,480965.0,147864,48.125813,11.508434,,,686656.0517889638,5333327.33722397,True
572413,Stegener Weg,480965.0,483802,48.125927,11.508146,,,686634.2095507049,5333339.307835571,True
572447,Stegmühlstraße,,234913,48.162464,11.645122,1.0,,696686.272637337,5337741.387204176,True
572448,Stegmühlstraße,234913.0,417760,48.162537,11.644996,,,696676.6250096298,5337749.1776824035,True
572449,Stegmühlstraße,234913.0,658307,48.16243,11.645238,,,696695.0275732978,5337737.905454017,True
574036,Steinerstraße,,64490,48.104244,11.54036,1.0,,689110.7198051388,5331008.221182684,True
574037,Steinerstraße,64490.0,18811,48.104183,11.540189,,,689098.2149066844,5331001.021524857,True
574038,Steinerstraße,64490.0,626187,48.104294,11.540558,,,689125.274852398,5331014.264749623,True
575310,Steirerstraße,,149692,48.172752,11.460185,1.0,,682899.0634681113,5338428.044176802,True
575311,Steirerstraße,149692.0,414657,48.172626,11.459988,,,682884.8670534448,5338413.571952161,True
575312,Steirerstraße,149692.0,644292,48.17292,11.460374,,,682912.5156481436,5338447.165191969,True
575950,Stephansplatz,,164946,48.130783,11.565899,1.0,,690913.3645085475,5334020.760667951,True
575951,Stephansplatz,164946.0,410192,48.130783,11.565899,,,690913.3645085475,5334020.760667951,True
576225,Sternwartstraße,,270658,48.14619,11.603359,1.0,,693642.3520413635,5335826.718855625,True
576226,Sternwartstraße,270658.0,394084,48.145996,11.603179,,,693629.6944742785,5335804.705042555,True
576227,Sternwartstraße,270658.0,596744,48.146393,11.603592,,,693658.9175481871,5335849.866438981,True
576589,Stettnerstraße,,331715,48.096985,11.586875,1.0,,692600.2909038089,5330316.882681182,True
576590,Stettnerstraße,331715.0,331890,48.0974,11.586911,,,692601.4200819688,5330363.094079926,True
576591,Stettnerstraße,331715.0,37844,48.096573,11.586839,,,692599.1504611342,5330271.004692864,True
576599,Steubenplatz,,222806,48.150127,11.520274,1.0,,687448.441656823,5336058.324364979,True
576600,Steubenplatz,222806.0,111675,48.149982,11.520849,,,687491.7334510965,5336043.611734734,True
576601,Steubenplatz,222806.0,213886,48.150257,11.519744,,,687408.5514320792,5336071.479965409,True
577135,Stiftsbogen,,44856,48.120605,11.491357,1.0,,685404.1667076123,5332707.228894661,True
577136,Stiftsbogen,44856.0,170544,48.12069,11.491411,,,685407.8790231841,5332716.805704815,True
577137,Stiftsbogen,44856.0,621469,48.12057,11.491779,,,685435.6953984129,5332704.356492224,True
577148,Stiglmaierplatz,,549569,48.14764,11.558488,1.0,,690299.6495527481,5335875.815780852,True
577149,Stiglmaierplatz,549569.0,2425,48.146637,11.558398,,,690296.6658173171,5335764.122937349,True
577150,Stiglmaierplatz,549569.0,315432,48.14785,11.556943,,,690183.9648570691,5335895.331083598,True
577151,Stiglmaierplatz,549569.0,384252,48.147934,11.556979,,,690186.3317875564,5335904.755626646,True
577152,Stiglmaierplatz,549569.0,48615,48.14703,11.558668,,,690315.2934840815,5335808.468020146,True
577153,Stiglmaierplatz,549569.0,641362,48.14714,11.558838,,,690327.5303282822,5335821.113920225,True
578516,Storchenweg,,53020,48.196613,11.482374,1.0,,684462.8775507701,5341132.954981345,True
578519,Storchenweg,53020.0,196967,48.196644,11.482482,,,684470.7910283362,5341136.659605803,True
578520,Storchenweg,53020.0,344205,48.19661,11.482266,,,684454.8635021992,5341132.362236042,True
580364,Stridbeckstraße,,168519,48.076374,11.519483,1.0,,687658.1184374699,5327859.746944943,True
580365,Stridbeckstraße,168519.0,137620,48.07639,11.519169,,,687634.6742382466,5327860.759535757,True
580366,Stridbeckstraße,168519.0,17700,48.076347,11.519869,,,687686.9650741454,5327857.687538086,True
580471,Stroblstraße,,408325,48.136147,11.49274,1.0,,685451.0869504684,5334437.854495145,True
580472,Stroblstraße,408325.0,223105,48.135902,11.494016,,,685546.893592749,5334413.704237895,True
580473,Stroblstraße,408325.0,83522,48.136215,11.493288,,,685491.608358217,5334446.733663362,True
581122,Studentenstadt,,355238,48.183674,11.607895,1.0,,693838.3490408021,5340003.993282374,True
581123,Studentenstadt,355238.0,104710,48.183735,11.608093,,,693852.8346171216,5340011.272185941,True
581124,Studentenstadt,355238.0,126517,48.183495,11.608165,,,693859.0913191309,5339984.7810382005,True
581125,Studentenstadt,355238.0,145642,48.183067,11.607967,,,693845.990280239,5339936.7149404595,True
581126,Studentenstadt,355238.0,337667,48.184467,11.608875,,,693908.1915798573,5340094.597666722,True
581127,Studentenstadt,355238.0,372176,48.184193,11.608623,,,693890.4967757969,5340063.51021038,True
581128,Studentenstadt,355238.0,424984,48.18399,11.608407,,,693875.2094269854,5340040.404366957,True
581129,Studentenstadt,355238.0,533407,48.183537,11.60759,,,693816.1976702112,5339987.998094994,True
581130,Studentenstadt,355238.0,597512,48.18348,11.607707,,,693825.1083769829,5339981.958458083,True
581131,Studentenstadt,355238.0,625177,48.183468,11.607832,,,693834.4439148912,5339980.94017077,True
581607,Stäblistraße,,489657,48.08692,11.502999,1.0,,686392.3044479203,5328991.727047793,True
581608,Stäblistraße,489657.0,396505,48.0869,11.502846,,,686380.9839810225,5328989.133730344,True
581609,Stäblistraße,489657.0,532549,48.086376,11.503188,,,686408.3446960032,5328931.726770701,True
581624,Ständlerstraße,,130811,48.1046,11.605182,1.0,,693934.5379085515,5331209.171826657,True
581625,Ständlerstraße,130811.0,239564,48.10379,11.605668,,,693973.763390014,5331120.377405249,True
581626,Ständlerstraße,130811.0,25219,48.105545,11.604545,,,693883.5657877286,5331312.589195483,True
581944,Stösserstraße,,332910,48.219765,11.557078,1.0,,689927.9855926249,5343888.099089607,True
581945,Stösserstraße,332910.0,204385,48.219746,11.557554,,,689963.4084003258,5343887.164911702,True
581946,Stösserstraße,332910.0,362666,48.219795,11.5567,,,689899.800550543,5343890.498353854,True
582016,Stücklenstraße,,625824,48.171722,11.474064,1.0,,683934.4939541675,5338346.697470972,True
582017,Stücklenstraße,625824.0,327245,48.171722,11.474064,,1,683934.4939541675,5338346.697470972,True
582447,Sudermannallee,,159450,48.09755,11.652649,1.0,,697494.8188162132,5330546.429534568,True
582448,Sudermannallee,159450.0,230336,48.0974,11.652658,,,697496.0636760951,5330529.782392021,True
582449,Sudermannallee,159450.0,265919,48.097656,11.652739,,,697501.1127394577,5330558.440889009,True
582477,Sudetendeutsche Straße,,574992,48.19615,11.578476,1.0,,691605.33068612,5341316.736520814,True
582480,Sudetendeutsche Straße,574992.0,376290,48.1961,11.578359,,,691596.8236524257,5341310.887829479,True
582481,Sudetendeutsche Straße,574992.0,552214,48.196205,11.578556,,,691611.0698036412,5341323.048617556,True
583487,Sumpfmeisenweg,,401494,48.17969,11.398444,1.0,,678285.2443582912,5339054.025920907,True
583488,Sumpfmeisenweg,401494.0,254867,48.179623,11.398417,,,678283.469907175,5339046.516988606,True
583489,Sumpfmeisenweg,401494.0,308508,48.17976,11.398471,,,678287.0083963478,5339061.868269867,True
584266,Sylvensteinstraße,,371701,48.112972,11.539722,1.0,,689031.2006112067,5331976.649937378,True
584267,Sylvensteinstraße,371701.0,253775,48.11284,11.540225,,,689069.1207132062,5331963.216236618,True
584268,Sylvensteinstraße,371701.0,547705,48.113037,11.539309,,,689000.2247383894,5331982.85889573,True
584348,Säbener Straße,,407421,48.094837,11.573876,1.0,,691640.5347089458,5330045.7031119205,True
584349,Säbener Straße,407421.0,31429,48.09493,11.573786,,,691633.4883711298,5330055.814559063,True
584350,Säbener Straße,407421.0,525813,48.094784,11.573984,,,691648.7724507152,5330040.081937312,True
584387,Säulingstraße,,686136,48.127472,11.512108,1.0,,686923.396977323,5333520.637031933,True
584388,Säulingstraße,686136.0,10871,48.127583,11.512503,,,686952.3834107369,5333533.933416827,True
584389,Säulingstraße,686136.0,123828,48.127262,11.511479,,,686877.3592346825,5333495.769587914,True
585575,Südpark,,658790,48.100933,11.511129,1.0,,686946.8539258405,5330568.804306218,True
585579,Südpark,658790.0,309401,48.10068,11.510662,,,686913.0070698792,5330539.552101321,True
585580,Südpark,658790.0,635399,48.101162,11.511542,,,686976.7676570372,5330595.258205627,True
585639,Südtiroler Straße,,49663,48.100735,11.566636,1.0,,691079.642733909,5330683.173754268,True
585640,Südtiroler Straße,49663.0,358677,48.100716,11.566672,,,691082.3931058459,5330681.151589675,True
585641,Südtiroler Straße,49663.0,578737,48.100754,11.566591,,,691076.2223847362,5330685.17356652,True
585936,Süskindstraße,,315731,48.139866,11.647655,1.0,,696961.1189600939,5335236.424886668,True
585937,Süskindstraße,315731.0,509369,48.13994,11.647745,,,696967.5303585815,5335244.879500698,True
585938,Süskindstraße,315731.0,585996,48.139782,11.647493,,,696949.3900863661,5335226.674476328,True
586400,Taimerhofstraße,,249157,48.166805,11.630865,1.0,,695609.7142333345,5338187.441263603,True
586401,Taimerhofstraße,249157.0,432082,48.166683,11.630784,,,695604.1563834372,5338173.676469589,True
586402,Taimerhofstraße,249157.0,585236,48.166725,11.630677,,,695596.0415327826,5338178.071852376,True
586403,Taimerhofstraße,249157.0,76759,48.166862,11.630713,,,695598.1967524069,5338193.389146398,True
586415,Tal,,985,48.13603,11.579589,1.0,,691912.317417486,5334637.9724885225,True
586416,Tal,985.0,616737,48.13603,11.579589,,2,691912.317417486,5334637.9724885225,True
587195,Tannenweg,,63846,48.16539,11.489785,1.0,,685125.9925915881,5337680.7210848825,True
587198,Tannenweg,63846.0,351691,48.165447,11.489686,,,685118.4268069104,5337686.817467189,True
587199,Tannenweg,63846.0,366398,48.165314,11.489722,,,685121.5822371814,5337672.122880879,True
587752,Taubenstraße,,235990,48.121872,11.578871,1.0,,691911.6775085101,5333062.714708436,True
587753,Taubenstraße,235990.0,169287,48.12162,11.578781,,,691905.9196437404,5333034.483836658,True
587754,Taubenstraße,235990.0,415784,48.122124,11.579015,,,691921.4535054013,5333091.080347744,True
588375,Technische Universität,,440941,48.14844,11.565531,1.0,,690820.5005161158,5335982.18360146,True
588376,Technische Universität,440941.0,148256,48.1481,11.566106,,,690864.5264995337,5335945.824616271,True
588377,Technische Universität,440941.0,366502,48.14997,11.566411,,,690880.2716943561,5336154.407364261,True
588592,Tegernseer Landstraße,,648240,48.112247,11.576364,1.0,,691760.9626382614,5331986.777615253,True
588593,Tegernseer Landstraße,648240.0,139646,48.111946,11.57534,,,691685.8710965416,5331950.773279448,True
588594,Tegernseer Landstraße,648240.0,326078,48.11206,11.576266,,,691754.3650829344,5331965.750877168,True
588595,Tegernseer Landstraße,648240.0,452778,48.112457,11.576499,,,691770.2282404588,5332010.452737865,True
588596,Tegernseer Landstraße,648240.0,457485,48.1125,11.576724,,,691786.8137931231,5332015.792582022,True
588597,Tegernseer Landstraße,648240.0,535099,48.11112,11.576948,,,691808.6236218363,5331862.983562195,True
589617,Terofalstraße,,149811,48.125656,11.47534,1.0,,684194.2098490658,5333230.094701343,True
589618,Terofalstraße,149811.0,274632,48.125847,11.475313,,,684191.5175851589,5333251.257216795,True
589619,Terofalstraße,149811.0,308653,48.12558,11.474702,,,684147.0102046626,5333220.120402411,True
589620,Terofalstraße,149811.0,322361,48.12573,11.475942,,,684238.7378708201,5333239.760874192,True
589791,Tessiner Straße,,303386,48.090717,11.475178,1.0,,684307.1053114187,5329346.697814231,True
589792,Tessiner Straße,303386.0,138360,48.090717,11.475178,,2,684307.1053114187,5329346.697814231,True
590331,Tettnanger Straße,,26189,48.15171,11.440566,1.0,,681514.8738336712,5336042.972033055,True
590332,Tettnanger Straße,26189.0,483181,48.152058,11.440557,,,681512.976567066,5336081.626741509,True
590333,Tettnanger Straße,26189.0,57348,48.152058,11.440746,,,681527.0322476684,5336082.073021428,True
591068,Thalkirchen (Tierpark),,688440,48.101532,11.546415,1.0,,689571.4145225126,5330721.722841087,True
591069,Thalkirchen (Tierpark),688440.0,27713,48.10271,11.545983,,,689534.9229448913,5330851.576688356,True
591070,Thalkirchen (Tierpark),688440.0,36666,48.10271,11.546064,,,689540.9525388146,5330851.776255096,True
591071,Thalkirchen (Tierpark),688440.0,665513,48.10101,11.546684,,,689593.35974987,5330664.372725591,True
591684,Theodolindenplatz,,493771,48.09034,11.556979,1.0,,690399.1515089443,5329503.9758808175,True
591685,Theodolindenplatz,493771.0,158540,48.090298,11.556844,,,690389.2548981527,5329498.974127393,True
591686,Theodolindenplatz,493771.0,650391,48.090374,11.557096,,,690407.7374229806,5329508.044022143,True
591687,Theodolindenstraße,,598075,48.08853,11.559611,1.0,,690601.8149891291,5329309.336476346,True
591688,Theodolindenstraße,598075.0,557248,48.088406,11.559467,,,690591.5511956209,5329295.198956739,True
591689,Theodolindenstraße,598075.0,562361,48.088657,11.559719,,,690609.3870896515,5329323.718243802,True
591761,Therese-Giehse-Allee,,327467,48.094772,11.642777,1.0,,696770.491629726,5330212.40075986,True
591762,Therese-Giehse-Allee,327467.0,221769,48.09479,11.642714,,,696765.7325414179,5330214.24006348,True
591763,Therese-Giehse-Allee,327467.0,559033,48.094753,11.642849,,,696775.9245921329,5330210.473344085,True
591780,Theresienhöhe,,128822,48.132557,11.545974,1.0,,689424.4410071591,5334168.63979856,True
591781,Theresienhöhe,128822.0,33998,48.132557,11.545974,,1,689424.4410071591,5334168.63979856,True
591788,Theresienstraße,,326090,48.15142,11.564408,1.0,,690725.9304646674,5336310.583811257,True
591791,Theresienstraße,326090.0,2676,48.151432,11.564354,,,690721.8700547633,5336311.783471116,True
591792,Theresienstraße,326090.0,407732,48.1514,11.564453,,,690729.351219725,5336308.47273031,True
591799,Theresienwiese,,144969,48.135166,11.551544,1.0,,689829.205608252,5334472.331441914,True
591800,Theresienwiese,144969.0,528472,48.135674,11.552326,,,689885.5062863542,5334530.71971758,True
591801,Theresienwiese,144969.0,678007,48.135754,11.552209,,,689876.5073183409,5334539.321705156,True
591903,Thiemestraße,,265976,48.156647,11.588707,1.0,,692513.4515488372,5336952.069248348,True
591904,Thiemestraße,265976.0,239890,48.15655,11.589372,,,692563.2648803061,5336942.954797409,True
591905,Thiemestraße,265976.0,516127,48.15672,11.588716,,,692513.847537578,5336960.204755003,True
592143,Thomas-Dehler-Straße,,509124,48.09735,11.644367,1.0,,696879.0190826653,5330502.974697849,True
592144,Thomas-Dehler-Straße,509124.0,209029,48.097286,11.644529,,,696891.3239389416,5330496.276644067,True
592145,Thomas-Dehler-Straße,509124.0,469766,48.097446,11.644169,,,696863.9119427276,5330513.13697732,True
592148,Thomas-Hauser-Straße,,35836,48.129456,11.650772,1.0,,697232.8662245302,5334087.493762376,True
592149,Thomas-Hauser-Straße,35836.0,397139,48.129414,11.650709,,,697228.339939331,5334082.664478134,True
592150,Thomas-Hauser-Straße,35836.0,79286,48.129513,11.650808,,,697235.326228444,5334093.920826145,True
592203,Thomasiusplatz,,610264,48.11582,11.602263,1.0,,693675.0692733064,5332448.759002602,True
592204,Thomasiusplatz,610264.0,124298,48.115643,11.601643,,,693629.5942498642,5332427.526909687,True
592205,Thomasiusplatz,610264.0,171872,48.116337,11.603494,,,693764.7353236862,5332509.316752379,True
592206,Thomasiusplatz,610264.0,561372,48.116116,11.602083,,,693660.5606220384,5332481.201933485,True
592207,Thomasiusplatz,610264.0,612196,48.11594,11.602838,,,693717.4094774807,5332463.543386416,True
592341,Thuillestraße,,507681,48.1737,11.469546,1.0,,683591.5608885022,5338555.724483514,True
592342,Thuillestraße,507681.0,67135,48.1737,11.469546,,1,683591.5608885022,5338555.724483514,True
593450,Tierheim,,122583,48.139774,11.669232,1.0,,698566.4780644546,5335281.703839611,True
593451,Tierheim,122583.0,414919,48.1397,11.670158,,,698635.6442372261,5335275.87189896,True
593452,Tierheim,122583.0,438487,48.139996,11.668415,,,698504.8491044696,5335304.266094877,True
593453,Tierheim,122583.0,630764,48.139378,11.66899,,,698550.0048491376,5335237.069188815,True
593478,Tierpark (Alemannenstr.),,459614,48.10064,11.558856,1.0,,690500.8337449413,5330653.32139605,True
593479,Tierpark (Alemannenstr.),459614.0,148203,48.100826,11.559171,,,690523.5953914126,5330674.772739844,True
593480,Tierpark (Alemannenstr.),459614.0,324226,48.10061,11.558731,,,690491.6393505317,5330649.677796244,True
593777,Tiroler Platz,,130194,48.09621,11.563689,1.0,,690877.0207736916,5330172.968599673,True
593778,Tiroler Platz,130194.0,565037,48.0962,11.563743,,,690881.078040822,5330171.991214976,True
593779,Tiroler Platz,130194.0,83101,48.09622,11.563635,,,690872.9635080992,5330173.94598721,True
593976,Tischlerstraße,,188133,48.095158,11.480577,1.0,,684693.1868823847,5329853.20123926,True
593979,Tischlerstraße,188133.0,167139,48.095158,11.480577,,1,684693.1868823847,5329853.20123926,True
594212,Tivolistraße,,331034,48.14994,11.596352,1.0,,693107.121219493,5336225.853702835,True
594213,Tivolistraße,331034.0,285593,48.149822,11.596289,,,693102.8788169035,5336212.581356033,True
594214,Tivolistraße,331034.0,342558,48.150146,11.596253,,,693098.9852252968,5336248.499094537,True
594215,Tivolistraße,331034.0,530641,48.150284,11.596388,,,693108.5071835209,5336264.175036823,True
594216,Tivolistraße,331034.0,558172,48.149822,11.596127,,,693090.8307237669,5336212.174419166,True
594427,Togostraße,,14602,48.10647,11.697215,1.0,,700777.8210173424,5331653.119682572,True
594428,Togostraße,14602.0,43209,48.106506,11.697386,,,700790.408752356,5331657.566895371,True
594429,Togostraße,14602.0,603986,48.106453,11.697035,,,700764.489322892,5331650.7605663715,True
594529,Toni-Merkens-Weg,,8391,48.170536,11.539641,1.0,,688813.8318223422,5338373.926220565,True
594530,Toni-Merkens-Weg,8391.0,15891,48.17056,11.539578,,,688809.0601678347,5338376.438726087,True
594531,Toni-Merkens-Weg,8391.0,634864,48.1705,11.539731,,,688820.6547760363,5338370.1464128,True
595112,Trabrennbahn,,439486,48.14288,11.66139,1.0,,697971.1999860997,5335606.666416195,True
595113,Trabrennbahn,439486.0,348575,48.142918,11.661462,,,697976.4091712134,5335611.074982994,True
595114,Trabrennbahn,439486.0,655983,48.142857,11.661282,,,697963.2553776233,5335603.832185339,True
595397,Trappentreustraße,,409091,48.1401,11.534377,1.0,,688534.0337193051,5334978.440354829,True
595398,Trappentreustraße,409091.0,25921,48.13993,11.535267,,,688600.8597756138,5334961.729909234,True
595399,Trappentreustraße,409091.0,289877,48.14044,11.534377,,,688532.7880630512,5335016.226855571,True
595400,Trappentreustraße,409091.0,294579,48.13971,11.534808,,,688567.5229061239,5334936.153988851,True
595401,Trappentreustraße,409091.0,409875,48.13944,11.533964,,,688505.7301698236,5334904.077433373,True
595402,Trappentreustraße,409091.0,584149,48.140022,11.535132,,,688590.4805539664,5334971.623341854,True
595403,Trappentreustraße,409091.0,604161,48.140266,11.533102,,,688438.584451234,5334993.763347978,True
595565,Traunsteiner Straße,,136673,48.104675,11.587405,1.0,,692611.001983954,5331172.842810075,True
595566,Traunsteiner Straße,136673.0,293308,48.1046,11.587845,,,692644.0343910647,5331165.609423529,True
595567,Traunsteiner Straße,136673.0,72623,48.1048,11.586929,,,692575.103083953,5331185.543047971,True
596293,Trenkleweg,,595894,48.210045,11.571756,1.0,,691054.2979484259,5342844.250502603,True
596294,Trenkleweg,595894.0,645015,48.210045,11.571487,,,691034.3155818934,5342843.581348724,True
596295,Trenkleweg,595894.0,668792,48.210026,11.57208,,,691078.4366529499,5342842.944952957,True
596761,Tribulaunstraße,,14402,48.094227,11.65388,1.0,,697599.2023681086,5330180.289002952,True
596762,Tribulaunstraße,14402.0,34465,48.094585,11.653952,,,697603.1902768707,5330220.260228957,True
596763,Tribulaunstraße,14402.0,536340,48.094357,11.654123,,,697616.7955162528,5330195.360683382,True
596764,Tribulaunstraße,14402.0,582161,48.093884,11.654455,,,697643.3269979879,5330143.646699157,True
597270,Trimburgstraße,,198477,48.138325,11.426427,1.0,,680510.3184914313,5334522.10410098,True
597271,Trimburgstraße,198477.0,288380,48.1383,11.426346,,,680504.3806930393,5334519.135504064,True
597272,Trimburgstraße,198477.0,498138,48.13833,11.426508,,,680516.3264337351,5334522.849949742,True
598107,Truchthari-Anger,,118163,48.129105,11.676554,1.0,,699152.4045405836,5334114.938415895,True
598108,Truchthari-Anger,118163.0,214361,48.128983,11.676338,,,699136.8060063504,5334100.820502,True
598109,Truchthari-Anger,118163.0,386323,48.129215,11.676769,,,699167.9750263874,5334127.720161767,True
598125,Trudering,,392492,48.125706,11.663241,1.0,,698174.9955235731,5333702.794695606,True
598126,Trudering,392492.0,268429,48.125572,11.663007,,,698158.1004192382,5333687.299542753,True
598127,Trudering,392492.0,292251,48.125656,11.66227,,,698102.9402600757,5333694.7359947935,True
598128,Trudering,392492.0,308963,48.12577,11.662324,,,698106.5194857911,5333707.544536413,True
598129,Trudering,392492.0,427246,48.125565,11.663591,,,698201.5802420683,5333688.026672245,True
598130,Trudering,392492.0,475437,48.125416,11.663483,,,698194.1180339988,5333671.189151339,True
598131,Trudering,392492.0,539242,48.125225,11.664022,,,698234.9582067044,5333651.351651152,True
598132,Truderinger Straße,,192638,48.12599,11.661165,1.0,,698019.4375172813,5333729.00909827,True
598133,Truderinger Straße,192638.0,221680,48.1259,11.661354,,,698033.8462590973,5333719.49363256,True
598134,Truderinger Straße,192638.0,649019,48.126087,11.661049,,,698010.4334574968,5333739.490518883,True
598135,"Truderinger Straße, Brücke",,113315,48.1277,11.655946,1.0,,697624.5532551467,5333905.624297868,True
598136,"Truderinger Straße, Brücke",113315.0,285392,48.127666,11.656198,,,697643.4332381686,5333902.493375229,True
598137,"Truderinger Straße, Brücke",113315.0,651539,48.1277,11.655578,,,697597.1731070596,5333904.6785882665,True
598470,Tubeufstraße,,252219,48.191513,11.473525,1.0,,683823.6131581082,5340544.93938454,True
598471,Tubeufstraße,252219.0,100758,48.191326,11.473445,,,683818.3374108257,5340523.965136063,True
598472,Tubeufstraße,252219.0,300923,48.191757,11.473588,,,683827.4215898167,5340572.20783589,True
598544,Tumblingerstraße,,205495,48.12321,11.553961,1.0,,690053.146395382,5333149.554517598,True
598545,Tumblingerstraße,205495.0,136662,48.123363,11.553727,,,690035.1698407924,5333165.980120462,True
598546,Tumblingerstraße,205495.0,223996,48.12309,11.55405,,,690060.2118011891,5333136.438107976,True
598696,Turnerstraße,,255174,48.111694,11.690693,1.0,,700272.0576784638,5332216.684451738,True
598697,Turnerstraße,255174.0,167406,48.11139,11.690756,,,700277.928517816,5332183.063511472,True
598698,Turnerstraße,255174.0,314613,48.112072,11.690738,,,700273.9370642145,5332258.8105910085,True
599471,Tölzer Straße,,96082,48.100418,11.538258,1.0,,688968.2830754673,5330577.849144482,True
599472,Tölzer Straße,96082.0,109893,48.100704,11.53833,,,688972.5941615559,5330609.81092667,True
599473,Tölzer Straße,96082.0,168343,48.100494,11.537809,,,688934.5796171108,5330585.192714617,True
599474,Tölzer Straße,96082.0,91337,48.10004,11.538141,,,688960.9593276214,5330535.552317887,True
600626,Türkenstraße,,219194,48.150288,11.575951,1.0,,691588.5856263909,5336213.481555079,True
600627,Türkenstraße,219194.0,644568,48.150307,11.575691,,,691569.1785645782,5336214.94517624,True
600628,Türkenstraße,219194.0,77739,48.150257,11.576167,,,691604.7651004164,5336210.574688515,True
602277,Ubostraße,,348040,48.157074,11.415889,1.0,,679660.9271137359,5336581.144461806,True
602278,Ubostraße,348040.0,347080,48.156876,11.415216,,,679611.5732275094,5336557.566367973,True
