period_start,period_end,line,planned_trips,observed_trips,missing_trips,completeness_percent
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,U7,74,15,59,20.27
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X06,5,0,5,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X200,106,21,85,19.81
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X204,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X205,54,0,54,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X206,54,6,48,11.11
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X208,27,0,27,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X30,215,38,177,17.67
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X35,108,20,88,18.52
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X36,54,10,44,18.52
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X6,216,35,181,16.2
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X730,18,0,18,0.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X731,12,6,6,50.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X732,19,2,17,10.53
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X733,10,5,5,50.0
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X80,54,6,48,11.11
2026-09-15 07:10:40,2026-09-15 16:10:19.479131,X910,36,0,36,0.0
